drug	Gcv2	His7	Trp3	Aro2	Lys1	Hom2	Aro3	Car1	Sam4	Sui2	Gcv3	Rnr4	Pdc1	Pyc2	Tps3	Tsl1	Pgm2	Ald4	Hxk1	Pda1	Idp1	Tal1	Hxt3	Pgk1	Pmi40	Hog1	Cwp1	Mdh2	Erg3	Erg10	Lsc1	Pdr5	Dur1	Uga1	Gpd2	Gpd1	Ahp1	Grx1	Uth1	Yhb1	Tsa1	Sod1	Trx2	Ssa2	Ssa1	Ssa4	Ypk1	Sti1	Bat2	Tdh1	Hsp12	Hsp104	Hsp78	Nth1	Sse1	Hsc82	Tps1	Nsr1	Hsp42	Aha1	Hsp26	Ydj1	Pre4	Htb2	Bmh1	BY4741
Mycosidine MIC/2	0.251038785	-0.08962885333333333	0.44751036666666666	0.04781613333333334	0.279967192	0.3002130733333333	0.5665218233333333	0.3688860366666667	-0.48143227999999993	0.24133188566666666	0.6970379666666667	0.17099747666666668	-0.2747149633333333	0.20104004566666667	0.4257616766666667	1.7095292666666666	2.0485200333333338	1.0176162433333333	2.186150666666667	0.8290095166666668	0.7758541333333334	0.49571977999999994	0.9797613166666667	0.47547612	0.30127351333333335	0.14707430666666665	-0.06248484000000001	0.07764877133333334	-0.42234918666666665	-0.068261152	0.8312235766666666	1.6501092666666668	0.35048934	1.25217618	0.11594861866666667	0.47734925	0.4963242033333333	0.26748265	0.08840626133333333	-0.17116575833333333	0.002947116666666657	0.18332401666666667	-1.0238096633333333	-0.8999055666666665	0.93771149	1.2047234333333334	0.14153455866666667	-0.32626858000000003	0.23773963333333334	2.4140415666666666	3.5106942	1.1137689000000002	0.6977691309999999	0.6372248666666667	0.37025205333333333	-0.61590982	1.2231232333333333	-0.5729906633333334	1.1734642333333334	0.29586456666666666	0.6683873933333334	-0.4049597166666667	0.32271101333333335	-0.076352934	0.44784077333333333	0.20972046
3B-Myc MIC	0.6044192666666667	0.16701818833333335	0.47147212000000005	0.07529345	-0.20276178233333333	0.24060409066666666	0.56053465	0.24813986666666668	-0.5724842866666666	0.24742834333333333	0.9573466333333333	-0.05437308866666668	-0.3922198133333333	0.3609136566666667	0.6624545866666667	1.9054790333333333	2.0719799333333335	1.2594287666666666	2.2129368	1.043439	0.9427109333333332	0.3347803813333334	0.6474315733333333	0.5291767633333334	0.3116399666666667	0.110161774	0.03650857	0.08848434533333333	-0.7078358066666667	-0.10636884533333334	0.9376417033333334	0.8095210233333333	0.46438889	1.4189177333333334	0.01569824666666667	0.5566787123333333	0.09540823	0.39798818666666663	0.075343146	-0.36330916333333335	0.17211292533333333	0.32303203333333336	-0.8999753833333334	-1.15481691	0.59853573	1.06453952	0.09451785333333335	-0.3784380966666667	0.27427726	2.451702866666667	3.7542225666666664	1.1932897666666669	0.9124590333333332	0.6041318299999999	0.11782158999999999	-0.67313268	1.4254786333333334	-0.8768764533333333	1.2510457666666666	-0.04033807	0.9855474166666668	-0.57698572	0.20509417333333332	-0.12624536066666667	0.5627568433333333	0.17500425666666666
3B-Myc MIC/2	0.25410451333333334	0.15384032333333333	0.30758010333333335	0.16955876	0.07180260966666667	0.30490661	0.36241012	0.4842923666666667	-0.22856206333333332	0.12635457866666666	0.45498897666666666	0.02536975333333334	0.31521145	0.14573947299999998	0.32512646	1.0604495666666667	1.1421794833333332	0.5516517266666666	1.21831987	0.58132591	0.5380279433333334	0.27758677000000004	0.7843366199999999	0.44888716	0.21657391666666667	0.015863668100000002	0.10397161333333334	-0.026576903333333336	-0.2685068166666667	-0.06441043333333334	0.43870128999999997	1.2781	0.32768449	0.7339967266666667	0.06461455333333334	0.2889972933333333	0.30679429666666663	0.18064981	0.14980139766666667	-0.12500064933333332	0.14055135666666665	0.14450759666666668	-0.9036712866666666	-0.6610853	0.14210511766666664	0.57892239	0.16725120999999998	-0.30463991333333335	0.027416606666666666	1.2684274566666667	2.2967714333333333	0.5502196766666667	0.39109283533333333	0.2892531733333333	0.25672123933333335	-0.4250388133333334	0.7567899666666666	-0.31330595	0.6022045500000001	-0.0028060179999999982	0.35266646	-0.17550395166666666	0.09596917666666666	0.03576171633333333	0.25574623333333335	0.15527048666666668
Tunicamycin MIC	0.1848366393333333	-0.099841992	0.3934297926666666	0.20840566000000002	-0.27593108666666666	0.05672913866666667	0.4297428533333334	0.4289302566666666	-0.3561155733333334	0.17704188333333334	0.22059196666666667	0.14016738399999998	0.386724425	0.09715896333333333	0.63213638	1.5411248000000002	1.3314055566666667	1.1042807533333334	1.4188348	1.21374969	0.6969472433333332	0.8124767533333334	-0.6294721866666667	0.7117820866666666	1.26729172	0.6014566266666667	0.2539511466666666	0.09625000533333335	0.05261666093333334	0.4615983666666666	1.1699909	0.20257494333333337	0.21385487	1.4761163666666668	0.2389501683333333	1.4558794566666666	0.44513354666666666	0.5528552566666667	0.12013036033333334	-0.714550358	1.0770729766666667	-0.02334150833333333	-1.3477897666666667	-0.027388502999999998	0.9727926133333334	1.5397252666666665	0.6827965033333333	0.55633086	-0.08056723966666667	1.7804921666666669	3.168001766666667	1.5412351766666665	1.4788725999999999	1.0778992333333333	-0.38192093	0.06522378899999999	1.3239532666666667	-1.0801135166666664	1.5848325066666666	1.1990943666666667	1.6033928333333334	0.6247619	0.5325524966666667	-0.3184521633333333	0.8580100900000001	0.27837751066666666
Tunicamycin MIC/2	0.24411968000000003	0.09815541499999998	0.4841258833333333	0.23902201166666667	-0.16285046066666667	0.23085972333333335	0.5738799666666666	0.6137396633333333	-0.13284986333333332	0.4816049466666666	0.39287211666666666	0.29553366333333336	0.4184122266666667	0.24159352	0.63861478	1.4867904433333334	1.2719827333333333	1.03376482	1.3152443133333334	1.0802366733333333	0.6881444666666666	0.7538852666666668	-0.18299024323333332	0.6150469666666666	1.1975504433333333	0.66519275	0.693464915	0.22484056333333335	0.12734995333333332	0.5123620233333334	1.10642399	0.4213786133333333	0.42178323333333334	1.3431328999999999	0.36487881	1.5642378666666665	0.23580209666666666	0.5901157	0.2660134733333333	-0.5539207833333334	0.9118676533333333	-0.016238268666666666	-0.9714652566666667	-0.028748537	0.7112942000000001	1.1558855466666669	0.7125110666666666	0.4367608533333333	0.058770872999999994	1.5543392999999999	2.6349585666666666	1.3127186533333333	1.3030888333333333	0.9228644999999999	-0.1130592333333333	0.083552367	1.2251304233333333	-0.6417668166666667	1.431168933333333	1.0005287666666665	1.1470969666666666	0.52533598	0.5105690033333333	-0.24587800266666668	0.7982969	0.48669857666666666
5-FC MIC	0.7312572066666667	0.1898782333333333	0.34403077	0.01928736934	0.007249852000000019	0.29275370666666667	0.6918458799999999	-0.1744649233333333	-0.15960992433333335	0.92719832	0.7762375666666665	0.050549799	0.31890417	0.14824036333333332	0.38041090333333333	1.8389579333333332	1.6449901666666664	1.1013274333333334	1.7896729	1.0956507	0.7482147533333334	0.08732269333333333	-0.6416277266666667	0.04055309166666667	0.13337938333333332	0.62193642	0.5600570933333334	0.6541741466666667	-0.8917445199999999	-0.06198657	1.2327277333333333	-0.32327095333333333	1.4169139666666666	1.3870366333333333	0.4188279166666667	0.6807064	0.5879542299999999	0.7283351766666666	0.86862958	-0.5589795	-0.42784569	-0.11399747000000005	-1.17150837	-0.9606763466666667	-0.8716504766666667	1.5524341333333334	0.5548816333333334	-0.13028251366666668	0.2877949533333333	1.67147	3.1639186	1.06495418	1.0964669666666669	1.1290541333333335	0.24502828200000001	-1.6357700466666667	1.0781510666666667	-0.5301858966666667	1.6972121666666666	0.5456476966666667	1.8202064666666666	0.16043351800000002	0.67876668	-0.6737604666666668	0.39222362	0.95735958
5-FC MIC/2	0.7574390266666667	0.19203007333333333	0.33932577	-0.005423469999999995	0.16474742333333334	0.34116293000000003	0.7111909766666665	-0.13024818666666665	-0.07463574666666666	0.8702488333333335	0.7842057566666667	-0.023885688999999998	0.31591017	0.21618756000000003	0.45104346666666667	1.7739301666666665	1.4788957666666667	1.0474537766666667	1.8969044333333336	1.1135044666666667	0.7194443666666667	0.09408459133333334	-0.49506409	0.06305366533333333	0.05482355999999999	0.7415879733333334	0.4042555933333334	0.29153987000000003	-0.6981464000000001	-0.11412779666666666	1.0068177666666667	-0.31050122666666663	1.0950067533333334	1.2912196666666667	0.44691598	0.6764090233333334	0.4843968	0.90023652	0.9198319133333334	-0.5507025466666667	0.17672289333333333	0.5372715766666666	-1.1940263666666666	-2.4354367	-0.56981695	1.1407659666666667	0.6011996000000001	-0.13936352066666666	0.30781674666666664	1.1349619933333333	2.9382851666666667	1.0848518466666666	1.0475685333333333	1.0714325666666669	0.28147716666666667	-1.3457811199999998	1.36574342	0.47246202666666665	1.5982895666666668	0.4615801133333333	1.5037718666666666	-0.06500732233333334	0.3750018233333334	-0.5697312766666667	0.4353530233333333	1.0571445800000001
Ala-54 MIC	0.5448945350000001	0.05288148999999997	0.22218359999999995	0.10609458	-0.816925135	-0.39520346500000003	0.404419125	-0.48045923499999993	-0.20210319	1.833177995	0.570478475	0.31229415	-2.3771825800000004	0.028380702500000004	0.515554575	0.88598483	0.517369475	0.277367205	0.6400392800000001	0.05872418999999996	-0.048839355	0.08414136500000001	0.05061818599999996	-0.012761744999999965	0.43965707	0.19246369499999996	0.41143165	-0.028518249999999964	-0.019290810999999967	-0.021314330000000003	0.30473134	1.5479863	-0.023064937500000004	0.70700635	-0.182222247	1.14958365	0.31317637	0.11674564	0.1122739135	-1.4501826499999997	0.3290858	0.1388978775	1.7760962500000002	-0.03632724499999996	0.088986835	0.3264517465	0.641462205	-0.18045268	0.084733307	0.4514438349999999	2.1869104999999998	0.6530692	1.73002845	0.8854318000000001	-0.503819765	-0.009166137499999965	1.04729268	-0.94939187	0.55365742	0.08978521499999996	0.20591006	-1.345733118	0.2601521	-0.013117240000000002	0.3607520899999999	0.232069475
Ala-54 MIC/2	0.14737429000000002	-0.22093043999999995	0.025096284999999965	-0.064674205	-0.486777985	-0.443748423	1.45006345	-0.471972085	0.354355295	0.9931021135	0.7784918199999998	0.19743954249999995	-3.0458656150000003	-0.48964370999999995	0.09612388999999995	1.89363945	1.7746130500000001	0.77955255	1.4557904000000004	0.915961395	0.98500057	-0.39946607500000003	0.3369434	-0.09161215265	0.327105735	-0.41860966	-0.844407325	0.7032673050000001	0.87472927	0.3483302915	1.8106488149999997	1.13176545	0.553990836	0.900910575	0.094269279	0.6772455799999998	0.205406675	0.4164634	0.61514559	-1.3330579500000002	0.331095695	0.900808425	0.9004336150000002	-0.3275687175	0.20677044	1.1085444500000001	0.42538525999999993	-0.245798015	0.46432287499999997	0.311179565	1.89366405	0.663197	0.94909024	0.78724711	0.31136477	-0.0661359265	1.39605175	-0.579952275	0.849720665	-0.0170301925	0.5948886	-0.0497184865	0.16153474499999995	0.09501132174999997	0.36540088499999995	0.75874518
SOV-4 MIC	0.6619731	0.24294344833333334	0.6249535333333333	-0.019289059999999997	0.024641143333333337	0.7785930866666666	1.9254638133333335	-0.6936418466666666	-0.14136104203333336	0.10159774633333334	1.0362532333333334	-1.3700167666666667	-3.2215900333333334	0.23629456466666668	0.8031758666666665	1.8653730333333336	1.9259569666666667	1.2610839666666667	1.3299355166666667	1.18388152	0.6716087166666668	-0.015713664333333332	-1.5927071000000002	-0.11323357566666666	-0.26493972	-0.2749054633333333	-0.6028056633333333	0.3842218933333334	-2.8622939866666663	-0.22402057733333333	1.0901692	-0.22005636833333334	0.30113664	1.790010333333333	0.014890024666666668	0.5974591333333333	-0.16248901000000002	0.9789943866666667	0.33973199	-1.4101781000000002	0.4033572513333333	0.52451407	1.2256573333333334	-0.6603908833333333	0.9689859333333333	1.4673480833333332	0.20673358	-0.06222448	0.16876475999999999	1.8302857883333334	4.842487566666667	1.700232523333333	1.5300690666666668	1.1548000566666667	0.6410956103333333	-1.3954660066666669	1.687392	-2.2016066666666667	1.8949973	0.3286137866666667	1.7298833233333333	-0.5985085966666667	0.16505162356666667	-1.0503999893333333	0.46296959666666665	-0.10836206
SOV-4 MIC/2	0.5041591366666667	0.178983475	0.41835715	0.09260935166666667	0.008352475666666664	0.3782080266666667	0.7958760000000001	0.09433617833333334	-0.03033554466666666	0.37743376999999995	0.9584732333333333	-0.8660261349999999	-1.8893937133333332	0.33029762	0.5987799433333333	1.4522383833333332	1.2567208333333333	1.1355469666666667	1.1840814666666668	1.0534661666666667	0.7677919833333334	0.24347830133333334	-0.44802841466666665	-0.10655243666666665	0.11567133569999999	0.309159211	0.9178260533333334	0.12773972666666666	-0.15760066666666672	0.02073269533333334	0.9154709	0.6277611200000001	0.43128309566666667	1.2389743333333334	0.07647807466666666	0.66773718	-1.0533861466666667	0.6020636041999999	0.30188926	-0.84235114	0.35380402333333333	0.36038198333333327	0.8652154066666667	-0.4158004433333334	0.4479775833333333	0.6015240566666668	0.33312185133333333	-0.18358424133333331	0.6390768633333334	0.8585031333333334	3.7940549666666663	1.1045837766666666	0.88926952	0.8175175866666667	0.32961225	-0.2459465633333333	1.23146525	-1.0451660133333334	0.9301645466666667	0.11092171666666666	0.5502073666666666	-0.21522781666666665	0.2536730133333333	-0.3794670806666667	0.40217786166666664	0.4132548523333333
SOV-8 MIC	0.7418811166666668	0.4527317766666667	0.7920627666666666	0.26286225133333335	0.17382257166666668	0.8627763100000001	0.8939989233333332	-0.6345473833333333	-0.5930683366666667	0.4368459566666667	1.0985446466666666	-0.8695025466666667	-2.3499947433333337	0.3548306066666667	0.5287096223333333	1.3651755333333335	1.8749267333333333	1.1524320899999998	1.3878429633333333	1.1760082	0.9105163233333334	0.061468095333333334	-1.5345446866666663	-0.8958719453333334	-0.12303607	0.09110287533333333	-1.1446896333333334	0.29236868	-1.4425559333333335	0.006049817333333336	1.3251539466666669	-0.4739758033333333	0.7312010266666666	1.5939865333333334	0.31591095333333336	0.22132289900000002	-0.12866252	0.60868942	0.34946411	-0.9430865466666667	0.29437624533333334	0.18977455133333332	0.86598501	-0.012146413333333328	2.9509100000000004	1.5632418666666668	0.6626412566666666	-0.13896370133333333	0.05640986000000001	3.1073587333333332	3.7393577	1.7632358000000001	1.4818212333333332	1.2370507333333334	-0.024391609999999998	-0.44792101666666667	1.2919541166666668	-1.3137509	1.9579458333333335	0.5441424666666667	2.383469666666667	-0.047191388666666674	0.030699463333333333	-1.2313043133333332	-0.1857520266666667	0.8650592600000001
SOV-8 MIC/2	0.6303823666666667	0.7025888333333333	0.8410680999999999	0.21810537	0.5040453133333332	1.1236154166666665	1.0529742333333334	-0.08602040316666666	-0.30778455	0.8017815	1.1736725866666669	0.04155166333333333	-0.22508917000000003	0.4322328166666667	0.5165589233333333	1.435395	1.5525103666666666	1.28399015	1.6892914666666667	1.3065924666666666	0.9859489666666666	0.21402178866666666	-0.3489153933333333	-0.029417336	0.176596071	0.32180133	-0.9119645333333333	0.17821415333333335	-0.7198712	0.23299240333333335	1.1609110566666667	0.025897896666666653	0.41389441999999993	1.3226508466666667	0.4786971433333333	-0.023952803333333345	-0.11280554000000002	0.5684775200000001	0.5442505166666667	-0.5789506366666667	0.34784205333333335	0.31343533333333334	0.8734943099999999	1.3580221333333335	2.859515293333333	0.9292547333333333	0.35523565	0.06565885033333334	0.3836788566666667	1.6224594	2.8365564333333335	1.1623313533333335	1.1695456100000001	0.8249136699999999	0.6007172399999999	-0.1975926274666667	1.1512536233333333	-1.2255123666666667	1.4877676333333334	0.20032982666666665	1.2423252	0.010405234333333334	0.05775024333333333	-0.28253451	0.35080862999999995	0.4618503566666667
